0,136.143
1,143.97199999999998
2,148.286
3,145.25900000000001
4,140.058
5,166.061
6,145.519
7,146.211
8,147.422
9,145.842
10,144.824
11,149.018
12,142.69799999999998
13,153.445
14,145.024
15,144.745
16,152.96699999999998
17,168.625
18,226.9
19,174.55599999999998
20,140.219
21,151.564
22,160.872
23,173.31400000000002
24,180.018
25,153.24599999999998
26,139.675
27,154.459
28,137.539
29,135.839
30,147.758
31,169.542
32,142.982
33,137.152
34,140.69400000000002
35,135.043
36,146.686
37,143.16
38,130.976
39,138.583
40,147.725
41,155.58499999999998
42,164.918
43,159.15
44,161.79500000000002
45,163.311
46,147.086
47,143.204
48,142.161
49,140.24
50,182.085
51,149.364
52,145.293
53,191.173
54,149.34300000000002
55,151.739
56,151.823
57,153.317
58,150.637
59,183.26299999999998
60,167.736
61,192.70000000000002
62,185.844
63,142.87
64,203.743
65,175.818
66,161.322
67,202.918
68,151.195
69,146.953
70,217.476
71,163.131
72,183.818
73,181.409
74,211.18800000000002
75,191.422
76,198.949
77,179.638
78,188.21800000000002
79,217.921
80,179.621
81,175.325
82,182.853
83,184.004
84,202.31
85,200.825
86,234.767
87,212.87699999999998
88,229.17700000000002
89,233.31300000000002
90,231.25
91,218.95999999999998
92,233.507
93,217.949
94,231.803
95,220.845
96,200.723
97,206.287
98,222.10299999999998
99,216.798
100,227.495
101,219.667
102,169.51999999999998
103,203.17
104,188.92000000000002
105,199.018
106,220.048
107,215.92100000000002
108,217.98399999999998
109,228.437
110,229.967
111,216.15499999999997
112,211.328
113,216.113
114,185.71800000000002
115,220.579
116,229.051
117,220.935
118,214.248
119,222.41500000000002
120,217.885
121,219.34300000000002
122,218.829
123,230.751
124,227.14999999999998
125,226.412
126,231.051
127,219.315
128,214.515
129,228.121
130,223.348
131,187.681
132,209.499
133,219.423
134,228.231
135,226.968
136,230.451
137,238.704
138,220.23000000000002
139,173.095
140,204.09
141,216.38400000000001
142,221.684
143,212.678
144,227.548
145,216.56400000000002
146,225.44
147,228.93200000000002
148,214.896
149,232.426
150,224.516
151,229.679
152,215.752
153,234.85500000000002
154,226.047
155,234.10399999999998
156,234.219
157,236.19100000000003
158,237.21
159,227.04399999999998
160,221.376
161,228.416
162,195.75300000000001
163,217.67999999999998
164,221.543
165,214.51399999999998
166,202.94299999999998
167,221.468
168,196.40800000000002
169,197.329
170,177.015
171,197.172
172,190.72199999999998
173,173.081
174,174.986
175,198.172
176,229.418
177,204.70499999999998
178,179.979
179,201.33
180,200.95800000000003
181,145.188
182,184.566
183,207.868
184,169.897
185,159.332
186,150.20999999999998
187,157.531
188,169.633
189,161.50400000000002
190,192.57299999999998
191,158.686
192,190.253
193,203.029
194,180.551
195,156.667
196,149.638
197,138.461
198,154.89
199,141.749
200,159.202
201,159.094
202,145.94
203,141.642
204,145.303
205,139.975
206,140.58
207,143.185
208,135.666
209,132.297
210,134.833
211,142.299
212,139.074
213,151.922
214,161.437
215,149.418
216,139.66
217,136.522
218,135.422
219,138.901
220,133.762
221,136.163
222,137.517
223,145.397
224,132.217
225,137.184
226,133.996
227,133.224
228,137.77700000000002
229,133.71
230,145.261
231,133.16
232,132.0
233,132.826
234,133.778
235,132.203
236,132.077
237,135.33
238,133.97299999999998
239,132.82600000000002
240,133.918
241,132.643
242,132.767
243,132.303
244,131.716
245,132.928
246,133.05
247,134.781
248,133.28
249,132.176
250,135.217
251,131.923
252,133.808
253,132.72299999999998
254,133.423
255,134.201
256,133.77800000000002
257,135.149
258,132.802
259,132.647
260,132.616
261,134.47199999999998
262,130.695
263,132.82600000000002
264,133.976
265,132.522
266,134.023
267,132.89600000000002
268,133.752
269,132.348
270,134.524
271,133.976
272,135.122
273,131.965
274,133.347
275,134.441
276,221.95100000000002
277,220.963
278,222.26600000000002
279,221.487
280,219.97699999999998
281,222.855
282,220.31
283,219.973
284,220.87099999999998
285,221.195
286,222.79899999999998
287,221.839
288,
289,133.375
290,133.853
291,133.779
292,132.663
293,132.736
294,134.046
295,133.846
296,132.18
297,134.54500000000002
298,131.319
299,134.62900000000002
300,133.05700000000002
301,132.475
302,219.97899999999998
303,222.252
304,222.10999999999999
305,220.399
306,219.55499999999998
307,221.01799999999997
308,223.226
309,222.91
310,223.111
311,221.151
312,123.259
313,123.16499999999999
314,123.303
315,121.72200000000001
316,124.963
317,121.78399999999999
318,123.18900000000001
319,124.841
320,124.434
321,123.437
322,123.60300000000001
323,121.283
324,122.48599999999999
325,122.798
326,122.938
327,123.743
328,124.091
329,124.277
330,123.628
331,123.263
332,123.24100000000001
333,124.521
334,123.66
335,124.078
336,124.53
337,129.969
338,127.339
339,127.279
340,128.863
341,126.89600000000002
342,128.503
343,127.988
344,131.362
345,125.705
346,121.531
347,123.31799999999998
348,124.723
349,123.69200000000001
350,123.331
351,128.14
352,123.337
353,123.232
354,126.178
355,125.315
356,122.66
357,123.56899999999999
358,123.572
359,124.79400000000001
360,124.62899999999999
361,123.19800000000001
362,124.799
363,125.351
364,123.504
365,125.043
366,123.31
367,122.68
368,124.441
369,123.862
370,123.53699999999999
371,121.732
372,124.344
373,123.994
374,124.38900000000001
375,123.18900000000001
376,123.1
377,123.68100000000001
378,124.478
379,126.041
380,123.935
381,124.93100000000001
382,123.582
383,123.35400000000001
384,123.077
385,125.559
386,123.786
387,121.409
388,124.905
389,122.666
390,121.73400000000001
391,127.876
392,123.112
393,123.923
394,122.7
395,126.363
396,122.739
397,123.43700000000001
398,124.762
399,122.603
400,124.25
401,124.233
402,123.838
403,121.195
404,123.892
405,124.737
406,123.268
407,121.687
408,124.864
409,123.04400000000001
410,123.567
411,123.00999999999999
412,124.65899999999999
413,125.23500000000001
414,123.755
415,123.562
416,123.66999999999999
417,126.6
418,122.04
419,124.244
420,123.531
421,121.96900000000001
422,124.404
423,123.60300000000001
424,124.673
425,122.32300000000001
426,122.758
427,121.624
428,123.017
429,123.993
430,122.756
431,122.56200000000001
432,123.78
433,122.464
434,123.944
435,124.194
436,123.43599999999999
437,122.756
438,122.739
439,124.09200000000001
440,123.79400000000001
441,122.749
442,124.22699999999999
443,121.999
444,122.429
445,123.39399999999999
446,124.226
447,124.965
448,123.166
449,123.959
450,124.238
451,122.612
452,123.794
453,122.881
454,124.42699999999999
455,123.785
456,124.36
457,122.418
458,124.313
459,123.51899999999999
460,122.689
461,123.52300000000001
462,121.74199999999999
463,125.122
464,123.418
465,125.36699999999999
466,122.978
467,122.27799999999999
468,122.312
469,124.179
470,123.524
471,123.084
472,122.306
473,123.894
474,124.27
475,124.058
476,124.416
477,125.459
478,125.014
479,123.862
480,122.596
481,124.782
482,123.035
483,124.267
484,123.78200000000001
485,126.705
486,124.083
487,121.506
488,122.523
489,122.32000000000001
490,123.62100000000001
491,122.882
492,123.582
493,127.384
494,125.447
495,122.468
496,122.824
497,122.827
498,122.215
499,123.12299999999999
500,124.535
501,122.762
502,124.58600000000001
503,123.42399999999999
504,123.17600000000002
505,121.89699999999999
506,122.07900000000001
507,124.233
508,122.37400000000001
509,124.43700000000001
510,124.019
511,123.95499999999998
512,123.55799999999999
513,125.54599999999999
514,125.625
515,123.35
516,123.973
517,122.14099999999999
518,125.705
519,123.868
520,122.612
521,124.19300000000001
522,122.405
523,123.81700000000001
524,123.956
525,123.894
526,125.213
527,124.48499999999999
528,126.351
529,122.715
530,123.70599999999999
531,123.113
532,123.371
533,122.071
534,125.525
535,123.99799999999999
536,122.34799999999998
537,124.405
538,122.917
539,123.076
540,122.635
541,122.542
542,122.42
543,123.628
544,123.87200000000001
545,123.474
546,123.573
547,122.15100000000001
548,124.547
549,122.399
550,125.613
551,122.898
552,123.326
553,122.382
554,125.503
555,123.408
556,124.59
557,122.65899999999999
558,125.228
559,123.122
560,123.106
561,123.607
562,123.537
563,122.70599999999999
564,122.92699999999999
565,122.04299999999999
566,124.32400000000001
567,124.172
568,122.93799999999999
569,123.083
570,122.399
571,123.37
572,123.05
573,120.643
574,123.694
575,123.58099999999999
576,123.81199999999998
577,123.78
578,123.098
579,123.154
580,124.72800000000001
581,122.732
582,123.526
583,124.32900000000001
584,123.166
585,123.16
586,122.409
587,122.44800000000001
588,125.613
589,122.465
590,122.878
591,123.21600000000001
592,122.177
593,123.13
594,124.358
595,123.33200000000001
596,123.43299999999999
597,125.447
598,122.80199999999999
599,124.528
600,122.96300000000001
601,122.41
602,123.274
603,123.241
604,122.12100000000001
605,122.439
606,124.02
607,122.387
608,124.886
609,123.65299999999999
610,122.81199999999998
611,124.84299999999999
612,129.002
613,129.542
614,128.222
615,129.988
616,128.862
617,129.501
618,129.80700000000002
619,131.743
620,129.243
621,130.329
622,129.137
623,130.579
624,128.69299999999998
625,130.63400000000001
626,130.096
627,130.835
628,128.697
629,128.305
630,129.47899999999998
631,130.008
632,130.941
633,127.627
634,131.945
635,129.664
636,127.062
637,130.849
638,130.05200000000002
639,129.151
640,127.631
641,129.098
642,131.107
643,128.628
644,130.509
645,129.631
646,131.864
647,129.635
648,128.546
649,129.692
650,129.66
651,128.33
652,129.035
653,129.998
654,129.249
655,129.637
656,129.985
657,128.913
658,130.299
659,132.71300000000002
660,129.608
661,130.159
662,129.596
663,133.296
664,130.39600000000002
665,129.973
666,129.897
667,130.638
668,128.63
669,129.191
670,130.74200000000002
671,132.522
672,130.601
673,129.523
674,129.233
675,128.017
676,131.042
677,132.28300000000002
678,128.86
679,129.215
680,130.19400000000002
681,130.051
682,129.827
683,129.87
684,131.18099999999998
685,130.163
686,130.159
687,130.022
688,129.527
689,129.996
690,129.878
691,128.527
692,129.934
693,129.628
694,130.578
695,128.433
696,129.314
697,130.227
698,128.996
699,128.845
700,128.325
701,129.02800000000002
702,129.199
703,130.0
704,128.69
705,130.666
706,127.384
707,129.705
708,130.578
709,130.069
710,129.761
711,128.41500000000002
712,129.981
713,130.15800000000002
714,129.963
715,128.307
716,130.02100000000002
717,129.212
718,128.733
719,129.111
720,128.382
721,130.023
722,131.381
723,130.449
724,130.304
725,130.266
726,129.356
727,130.679
728,130.324
729,129.005
730,128.03300000000002
731,129.036
732,128.60899999999998
733,129.891
734,130.30200000000002
735,129.036
736,130.99699999999999
737,129.474
738,129.244
739,128.09199999999998
740,131.913
741,129.294
742,131.457
743,131.388
744,128.101
745,129.994
746,129.586
747,132.714
748,129.90800000000002
749,129.668
750,127.82300000000001
751,129.192
752,129.24900000000002
753,132.36399999999998
754,129.917
755,129.237
756,129.017
757,130.813
758,127.40200000000002
759,132.334
760,130.986
761,128.444
762,129.602
763,128.627
764,128.642
765,128.79500000000002
766,129.551
767,128.915
768,128.722
769,129.25
770,131.294
771,129.46
772,130.084
773,127.624
774,130.144
775,128.86599999999999
776,130.008
777,130.519
778,127.715
779,129.063
780,130.593
781,128.73399999999998
782,130.613
783,130.131
784,131.243
785,127.738
786,128.806
787,129.41
788,130.63
789,129.227
790,129.9
791,128.15
792,133.043
793,128.073
794,131.167
795,129.642
796,130.253
797,132.356
798,130.849
799,132.096
800,129.534
801,132.20600000000002
802,129.04399999999998
803,128.59300000000002
804,130.35500000000002
805,129.437
806,131.619
807,129.079
808,127.61500000000001
809,130.496
810,130.694
811,131.072
812,129.341
813,129.84300000000002
814,129.035
815,129.066
816,128.998
817,130.594
818,127.737
819,129.663
820,129.806
821,129.183
822,130.226
823,128.379
824,127.826
825,129.695
826,128.398
827,127.959
828,130.313
829,130.088
830,129.292
831,129.858
832,128.88400000000001
833,130.342
834,129.669
835,129.463
836,128.67399999999998
837,131.777
838,130.43
839,128.806
840,131.435
841,128.894
842,130.313
843,128.402
844,129.662
845,128.809
846,129.96
847,131.382
848,129.333
849,130.29000000000002
850,129.803
851,130.39600000000002
852,130.769
853,128.386
854,130.063
855,128.382
856,129.845
857,129.496
858,129.188
859,128.806
860,130.196
861,128.485
862,129.13400000000001
863,130.225
864,128.712
865,130.24699999999999
866,130.905
867,128.631
868,129.641
869,130.59699999999998
870,129.49099999999999
871,131.929
872,130.076
873,128.288
874,128.473
875,130.602
876,130.461
877,129.12800000000001
878,130.106
879,131.84
880,129.088
881,129.875
882,129.97199999999998
883,131.036
884,130.258
885,130.117
886,128.431
887,129.931
888,129.322
889,128.147
890,128.843
891,129.822
892,130.067
893,129.22899999999998
894,129.223
895,128.312
896,129.236
897,129.551
898,128.516
899,129.311
900,127.714
901,130.541
902,129.14600000000002
903,128.827
904,129.767
905,127.938
906,129.285
907,128.88400000000001
908,128.416
909,130.442
910,130.156
911,129.494
912,128.683
913,130.709
914,131.321
915,129.829
916,131.012
917,134.929
918,143.37
919,141.96699999999998
920,143.39
